date,sent_fr,sent_de,sentiment_diff,sent_fr_ma7,sent_de_ma7,diff_ma7
2024-07-28,0.01688888888888889,0.02373333333333333,-0.006844444444444438,0.0852150793650794,-0.039248095238095235,0.12446317460317467
2024-07-29,0.03377777777777778,0.04746666666666666,-0.013688888888888875,0.0643261904761905,-0.025709999999999993,0.09003619047619053
2024-07-30,0.05066666666666667,-0.5314,0.5820666666666666,0.032992857142857164,-0.07126714285714285,0.10426000000000005
2024-07-31,0.2901,0.0,0.2901,0.032445238095238124,-0.07126714285714285,0.103712380952381
2024-08-01,-0.09155000000000002,0.09028333333333334,-0.18183333333333335,0.06694523809523813,-0.08258095238095238,0.14952619047619056
2024-08-02,-0.4732,0.18056666666666665,-0.6537666666666666,-0.024759523809523787,-0.027049999999999994,0.0022904761904762555
2024-08-03,-0.2366,0.0,-0.2366,-0.058559523809523784,-0.027049999999999994,-0.031509523809523744
2024-08-04,0.0,0.0,0.0,-0.0609722222222222,-0.030440476190476184,-0.03053174603174597
2024-08-05,0.0,0.0,0.0,-0.06579761904761902,-0.037221428571428565,-0.028576190476190415
2024-08-06,-0.31926,0.0,-0.31926,-0.11864428571428569,0.03869285714285715,-0.15733714285714281
2024-08-07,-0.15963000000000002,-0.1543,-0.005330000000000029,-0.18289142857142854,0.016650000000000005,-0.19954142857142848
2024-08-08,0.0,-0.3086,0.3086,-0.16981285714285713,-0.040333333333333325,-0.12947952380952374
2024-08-09,-0.9084666666666666,0.0,-0.9084666666666666,-0.2319938095238095,-0.06612857142857141,-0.16586523809523804
2024-08-10,-0.7968625,-0.7688,-0.02806249999999999,-0.31203130952380953,-0.17595714285714287,-0.13607416666666658
2024-08-11,-0.6852583333333333,-0.3844,-0.3008583333333333,-0.4099253571428571,-0.23087142857142856,-0.1790539285714285
2024-08-12,-0.5736541666666667,0.0,-0.5736541666666667,-0.49187595238095233,-0.23087142857142856,-0.2610045238095237
2024-08-13,-0.46205,0.5109,-0.97295,-0.5122745238095238,-0.15788571428571427,-0.35438880952380947
2024-08-14,-0.54852,0.032266666666666666,-0.5807866666666667,-0.5678302380952381,-0.13123333333333334,-0.43659690476190466
2024-08-15,-0.6349899999999999,0.44767999999999997,-1.0826699999999998,-0.6585430952380952,-0.023193333333333337,-0.6353497619047618
2024-08-16,-0.72146,0.0,-0.72146,-0.6318278571428572,-0.023193333333333337,-0.6086345238095238
2024-08-17,-0.80793,0.0,-0.80793,-0.6334089285714286,0.0866352380952381,-0.7200441666666666
2024-08-18,-0.8944,0.0,-0.8944,-0.6632863095238095,0.14154952380952382,-0.8048358333333333
2024-08-19,-0.7470277777777777,0.0,-0.7470277777777777,-0.6880539682539683,0.14154952380952382,-0.8296034920634919
2024-08-20,-0.5996555555555556,0.1756,-0.7752555555555556,-0.7077119047619048,0.09364952380952382,-0.8013614285714283
2024-08-21,-0.45228333333333337,0.0,-0.45228333333333337,-0.6939638095238096,0.08904000000000001,-0.7830038095238094
2024-08-22,-0.30491111111111113,0.05953333333333333,-0.36444444444444446,-0.6468096825396825,0.033590476190476205,-0.6804001587301587
2024-08-23,-0.1575388888888889,-0.29606,0.1385211111111111,-0.5662495238095238,-0.008703809523809506,-0.5575457142857142
2024-08-24,,0.0,,,-0.008703809523809506,
2024-08-25,,-0.200025,,,-0.03727880952380951,
2024-08-26,,-0.40005,,,-0.09442880952380951,
2024-08-27,0.43195,-0.28683333333333333,0.7187833333333333,,-0.1604907142857143,
2024-08-28,0.18467500000000003,0.0,0.18467500000000003,,-0.1604907142857143,
2024-08-29,-0.06259999999999993,-0.2971333333333333,0.23453333333333337,,-0.21144309523809524,
2024-08-30,-0.309875,0.0,-0.309875,,-0.16914880952380948,
2024-08-31,-0.1549375,0.0,-0.1549375,,-0.16914880952380948,
2024-09-01,0.0,0.0,0.0,,-0.14057380952380952,
2024-09-02,-0.443,-0.18494,-0.25806,-0.05054107142857139,-0.1098438095238095,0.05930273809523818
2024-09-03,0.15443333333333334,-0.09247,0.24690333333333334,-0.09018630952380949,-0.08207761904761902,-0.008108690476190407
2024-09-04,-0.5553,0.0,-0.5553,-0.1958970238095238,-0.08207761904761902,-0.11381940476190469
2024-09-05,-0.27765,-0.15528,-0.12237,-0.22661845238095238,-0.06181285714285713,-0.16480559523809518
2024-09-06,0.0,-0.15335000000000001,0.15335000000000001,-0.18235059523809521,-0.08371999999999999,-0.09863059523809517
2024-09-07,-0.11835,0.2557333333333333,-0.3740833333333333,-0.1771238095238095,-0.047186666666666655,-0.12993714285714278
2024-09-08,-0.2367,0.0,-0.2367,-0.2109380952380952,-0.047186666666666655,-0.1637514285714285
2024-09-09,-0.35505,0.0,-0.35505,-0.19837380952380948,-0.020766666666666656,-0.1776071428571428
2024-09-10,-0.4734,0.146725,-0.620125,-0.2880642857142857,0.01340404761904763,-0.3014683333333332
2024-09-11,-0.3556875,0.0,-0.3556875,-0.2595482142857143,0.01340404761904763,-0.27295226190476185
