date,sent_fr,sent_de,sent_fr_norm,sent_de_norm,sentiment_diff_norm,sent_fr_ma7,sent_de_ma7,sent_fr_norm_ma7,sent_de_norm_ma7,diff_norm_ma7
2025-06-23,0.0,-0.18935000000000002,0.2648110174217447,-0.31447653395581493,0.5792875513775596,-0.2572214285714285,-0.2223851190476191,-0.6668871832383821,-0.4320109665052407,-0.2348762167331412
2025-06-24,0.0,0.19824285714285714,0.2648110174217447,1.0645258077287902,-0.7997147903070456,-0.15756904761904758,-0.19406471088435379,-0.3059299156402506,-0.3312508300504753,0.025320914410224944
2025-06-25,0.39027500000000004,-0.11222000000000001,1.6784510756475188,-0.04005854958379899,1.718509625231318,-0.034122619047618964,-0.21009613945578234,0.1412132948484513,-0.3882884589260798,0.5295017537745313
2025-06-26,0.2981,-0.2643,1.3445781082092745,-0.5811383766717826,1.925716484881057,0.008463095238095313,-0.1281485204081633,0.29546573638952695,-0.09673004529800458,0.3921957816875318
2025-06-27,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,0.05340119047619055,-0.11394137755102045,0.4582388875494433,-0.04618297533116385,0.5044218628806074
2025-06-28,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,0.0833599206349207,-0.08200923469387758,0.5667543216560541,0.06742721888038042,0.499327102775674
2025-06-29,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,0.09833928571428578,-0.052518163265306166,0.6210120387093596,0.17235241502195595,0.4486596236874038
2025-06-30,0.0,-0.32554,0.2648110174217447,-0.7990219156701265,1.0638329330918712,0.09833928571428578,-0.07197387755102044,0.6210120387093596,0.10313164620562569,0.5178803925037341
2025-07-01,0.0,-0.2699333333333333,0.2648110174217447,-0.6011810057218153,0.86599202314356,0.09833928571428578,-0.13885619047619052,0.6210120387093595,-0.13482647000160367,0.7558385087109635
2025-07-02,0.0,-0.22373333333333334,0.2648110174217447,-0.43680772842391397,0.7016187458456586,0.04258571428571435,-0.15478666666666668,0.4190634589628203,-0.1915049241216201,0.6105683830844407
2025-07-03,0.0,-0.2707,0.2648110174217447,-0.6039087007996304,0.8687197182213751,0.0,-0.1557009523809524,0.2648110174217447,-0.19475782756845553,0.4595688449902004
2025-07-04,-0.2009,0.0,-0.462881731787295,0.3592048525454326,-0.8220865843327276,-0.028699999999999927,-0.1557009523809524,0.16085491039188188,-0.19475782756845553,0.3556127379603376
2025-07-05,0.5477,0.0,2.2486702446083604,0.3592048525454326,1.8894653920629279,0.04954285714285721,-0.1557009523809524,0.4442633714185412,-0.19475782756845555,0.6390211989869969
2025-07-06,-0.47965,-0.19022499999999998,-1.4725599490198478,-0.317589664207669,-1.1549702848121788,-0.01897857142857137,-0.18287595238095242,0.1960675190697423,-0.2914427585331843,0.4875102776029268
2025-07-07,-0.23624285714285717,-0.38045,-0.5908993568703617,-0.9943841809607709,0.4034848240904092,-0.05272755102040811,-0.19072023809523814,0.07382317988515567,-0.3193516535747049,0.3931748334598609
2025-07-08,-0.3436125,0.4733,-0.979809812780302,2.043141479062678,-3.02295129184298,-0.10181505102040811,-0.08454404761904764,-0.10397979585799384,0.05840870139450839,-0.162388497252502
2025-07-09,-0.368375,-0.00046666666666668927,-1.0695036490286287,0.3575445164111103,-1.427048165439739,-0.1544400510204081,-0.05264880952380956,-0.29459617677947575,0.17188759351379757,-0.46648377029327304
